episode,epsilon,total_reward,steps,success,wall_hits,penalty_entries,key_obtained,energy_left,end_event,active_traces_max
358,0.9911,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
359,0.9911,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
360,0.9911,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
361,0.991,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
362,0.991,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
363,0.991,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
364,0.991,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
365,0.9909,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
366,0.9909,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
367,0.9909,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
368,0.9909,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
369,0.9908,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
370,0.9908,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
371,0.9908,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
372,0.9908,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
373,0.9907,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
374,0.9907,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
375,0.9907,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
376,0.9907,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
377,0.9906,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
378,0.9906,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
379,0.9906,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
380,0.9906,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
381,0.9905,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
382,0.9905,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
383,0.9905,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
384,0.9905,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED,8
385,0.9904,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
386,0.9904,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
387,0.9904,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
388,0.9904,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
389,0.9903,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
390,0.9903,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
391,0.9903,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
392,0.9903,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
393,0.9902,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
394,0.9902,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
395,0.9902,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
396,0.9902,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
397,0.9901,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
398,0.9901,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
399,0.9901,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
400,0.9901,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
401,0.99,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
402,0.99,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
403,0.99,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
404,0.99,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
405,0.9899,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
406,0.9899,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
407,0.9899,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
408,0.9899,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
409,0.9898,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
410,0.9898,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
411,0.9898,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
412,0.9898,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
413,0.9897,-119.0,50,0,10,1,0,0,ENERGY_DEPLETED,8
414,0.9897,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
415,0.9897,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
416,0.9897,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
417,0.9896,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
418,0.9896,-80.0,50,0,15,0,1,0,ENERGY_DEPLETED,8
419,0.9896,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
420,0.9896,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
421,0.9895,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
422,0.9895,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
423,0.9895,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
424,0.9895,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
425,0.9894,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
426,0.9894,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
427,0.9894,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
428,0.9894,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
429,0.9893,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
430,0.9893,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
431,0.9893,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
432,0.9893,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
433,0.9892,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
434,0.9892,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
435,0.9892,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
436,0.9892,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
437,0.9891,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
438,0.9891,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
439,0.9891,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
440,0.9891,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
441,0.9891,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
442,0.989,-106.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
443,0.989,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
444,0.989,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
445,0.989,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED,8
446,0.9889,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
447,0.9889,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
448,0.9889,-174.0,50,0,25,0,0,0,ENERGY_DEPLETED,8
449,0.9889,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
450,0.9888,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
451,0.9888,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
452,0.9888,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
453,0.9888,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
454,0.9887,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
455,0.9887,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
456,0.9887,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
457,0.9887,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
458,0.9886,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
459,0.9886,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED,8
460,0.9886,-166.0,50,0,24,0,0,0,ENERGY_DEPLETED,8
461,0.9886,-154.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
462,0.9885,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
463,0.9885,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
464,0.9885,-174.0,50,0,26,0,0,0,ENERGY_DEPLETED,8
465,0.9885,-166.0,50,0,24,0,0,0,ENERGY_DEPLETED,8
466,0.9884,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
467,0.9884,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
468,0.9884,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED,8
469,0.9884,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
470,0.9883,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
471,0.9883,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
472,0.9883,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
473,0.9883,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
474,0.9882,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
475,0.9882,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
476,0.9882,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
477,0.9882,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
478,0.9881,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
479,0.9881,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
480,0.9881,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
481,0.9881,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
482,0.988,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED,8
483,0.988,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
484,0.988,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
485,0.988,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED,8
486,0.9879,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
487,0.9879,-84.0,50,0,15,0,1,0,ENERGY_DEPLETED,8
488,0.9879,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
489,0.9879,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
490,0.9878,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
491,0.9878,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
492,0.9878,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
493,0.9878,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
494,0.9877,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
495,0.9877,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
496,0.9877,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
497,0.9877,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED,8
498,0.9876,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
499,0.9876,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
500,0.9876,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
501,0.9876,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
502,0.9875,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
503,0.9875,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
504,0.9875,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
505,0.9875,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
506,0.9874,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
507,0.9874,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
508,0.9874,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
509,0.9874,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
510,0.9873,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
511,0.9873,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
512,0.9873,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
513,0.9873,-168.0,50,0,10,6,0,0,ENERGY_DEPLETED,8
514,0.9873,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
515,0.9872,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
516,0.9872,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
517,0.9872,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
518,0.9872,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
519,0.9871,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
520,0.9871,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
521,0.9871,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
522,0.9871,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
523,0.987,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
524,0.987,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
525,0.987,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
526,0.987,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
527,0.9869,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
528,0.9869,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
529,0.9869,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
530,0.9869,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
531,0.9868,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
532,0.9868,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
533,0.9868,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
534,0.9868,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
535,0.9867,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
536,0.9867,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
537,0.9867,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
538,0.9867,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
539,0.9866,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
540,0.9866,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
541,0.9866,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
542,0.9866,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
543,0.9865,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
544,0.9865,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
545,0.9865,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
546,0.9865,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
547,0.9864,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
548,0.9864,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
549,0.9864,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
550,0.9864,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
551,0.9863,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
552,0.9863,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
553,0.9863,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
554,0.9863,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
555,0.9862,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
556,0.9862,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
557,0.9862,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
558,0.9862,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
559,0.9861,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
560,0.9861,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED,8
561,0.9861,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
562,0.9861,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
563,0.986,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
564,0.986,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
565,0.986,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
566,0.986,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
567,0.9859,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
568,0.9859,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
569,0.9859,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
570,0.9859,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
571,0.9858,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
572,0.9858,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
573,0.9858,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
574,0.9858,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
575,0.9857,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
576,0.9857,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
577,0.9857,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
578,0.9857,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
579,0.9856,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
580,0.9856,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
581,0.9856,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
582,0.9856,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
583,0.9856,-106.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
584,0.9855,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
585,0.9855,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
586,0.9855,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
587,0.9855,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
588,0.9854,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
589,0.9854,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
590,0.9854,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
591,0.9854,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
592,0.9853,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
593,0.9853,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
594,0.9853,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
595,0.9853,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
596,0.9852,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
597,0.9852,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
598,0.9852,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
599,0.9852,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
600,0.9851,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
601,0.9851,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
602,0.9851,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
603,0.9851,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
604,0.985,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
605,0.985,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
606,0.985,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
607,0.985,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
608,0.9849,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
609,0.9849,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
610,0.9849,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
611,0.9849,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
612,0.9848,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
613,0.9848,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
614,0.9848,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
615,0.9848,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
616,0.9847,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
617,0.9847,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
618,0.9847,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
619,0.9847,-102.0,50,0,7,0,0,0,ENERGY_DEPLETED,8
620,0.9846,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
621,0.9846,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
622,0.9846,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
623,0.9846,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
624,0.9845,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
625,0.9845,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
626,0.9845,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
627,0.9845,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
628,0.9844,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
629,0.9844,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED,8
630,0.9844,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
631,0.9844,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
632,0.9843,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
633,0.9843,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
634,0.9843,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
635,0.9843,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
636,0.9842,-162.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
637,0.9842,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
638,0.9842,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
639,0.9842,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
640,0.9841,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
641,0.9841,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
642,0.9841,-94.0,50,0,5,0,0,0,ENERGY_DEPLETED,8
643,0.9841,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
644,0.9841,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
645,0.984,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
646,0.984,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
647,0.984,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
648,0.984,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
649,0.9839,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
650,0.9839,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
651,0.9839,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
652,0.9839,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
653,0.9838,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
654,0.9838,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
655,0.9838,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
656,0.9838,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
657,0.9837,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
658,0.9837,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
659,0.9837,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
660,0.9837,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
661,0.9836,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
662,0.9836,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
663,0.9836,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
664,0.9836,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
665,0.9835,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
666,0.9835,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
667,0.9835,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
668,0.9835,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
669,0.9834,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
670,0.9834,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
671,0.9834,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
672,0.9834,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
673,0.9833,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
674,0.9833,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
675,0.9833,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
676,0.9833,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
677,0.9832,-82.0,50,0,3,0,0,0,ENERGY_DEPLETED,8
678,0.9832,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
679,0.9832,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
680,0.9832,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
681,0.9831,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
682,0.9831,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
683,0.9831,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
684,0.9831,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
685,0.983,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
686,0.983,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
687,0.983,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
688,0.983,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
689,0.9829,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
690,0.9829,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
691,0.9829,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
692,0.9829,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
693,0.9828,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
694,0.9828,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
695,0.9828,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
696,0.9828,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
697,0.9828,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
698,0.9827,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
699,0.9827,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
700,0.9827,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
701,0.9827,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
702,0.9826,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
703,0.9826,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
704,0.9826,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
705,0.9826,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
706,0.9825,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
707,0.9825,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
708,0.9825,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED,8
709,0.9825,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
710,0.9824,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
711,0.9824,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
712,0.9824,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
713,0.9824,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
714,0.9823,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
715,0.9823,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
