episode,epsilon,total_reward,steps,success,wall_hits,penalty_entries,key_obtained,energy_left,end_event
9125,0.5658,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9126,0.5658,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
9127,0.5657,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
9128,0.5657,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9129,0.5657,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9130,0.5656,-37.0,50,0,2,1,1,0,ENERGY_DEPLETED
9131,0.5656,-56.0,50,0,8,0,1,0,ENERGY_DEPLETED
9132,0.5656,-53.0,50,0,6,1,1,0,ENERGY_DEPLETED
9133,0.5655,-64.0,50,0,10,0,1,0,ENERGY_DEPLETED
9134,0.5655,-80.0,50,0,15,0,1,0,ENERGY_DEPLETED
9135,0.5655,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
9136,0.5654,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9137,0.5654,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9138,0.5653,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9139,0.5653,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9140,0.5653,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9141,0.5652,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9142,0.5652,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9143,0.5652,-60.0,50,0,9,0,1,0,ENERGY_DEPLETED
9144,0.5651,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9145,0.5651,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9146,0.5651,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
9147,0.565,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
9148,0.565,-58.0,50,0,5,2,1,0,ENERGY_DEPLETED
9149,0.565,-46.0,50,0,2,2,1,0,ENERGY_DEPLETED
9150,0.5649,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9151,0.5649,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9152,0.5649,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9153,0.5648,-119.0,50,0,10,0,0,0,ENERGY_DEPLETED
9154,0.5648,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
9155,0.5647,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9156,0.5647,-64.0,50,0,10,0,1,0,ENERGY_DEPLETED
9157,0.5647,-111.0,50,0,8,1,0,0,ENERGY_DEPLETED
9158,0.5646,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9159,0.5646,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
9160,0.5646,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9161,0.5645,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
9162,0.5645,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9163,0.5645,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9164,0.5644,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9165,0.5644,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9166,0.5644,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9167,0.5643,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
9168,0.5643,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9169,0.5643,-71.0,50,0,6,3,1,0,ENERGY_DEPLETED
9170,0.5642,-76.0,50,0,13,0,1,0,ENERGY_DEPLETED
9171,0.5642,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9172,0.5642,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9173,0.5641,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9174,0.5641,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9175,0.564,-49.0,50,0,4,1,1,0,ENERGY_DEPLETED
9176,0.564,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9177,0.564,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9178,0.5639,-86.0,50,0,4,0,0,0,ENERGY_DEPLETED
9179,0.5639,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9180,0.5639,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9181,0.5638,-56.0,50,0,8,0,1,0,ENERGY_DEPLETED
9182,0.5638,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
9183,0.5638,-64.0,50,0,10,0,1,0,ENERGY_DEPLETED
9184,0.5637,-61.0,50,0,8,1,1,0,ENERGY_DEPLETED
9185,0.5637,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9186,0.5637,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
9187,0.5636,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9188,0.5636,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9189,0.5636,-104.0,50,0,4,2,0,0,ENERGY_DEPLETED
9190,0.5635,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9191,0.5635,-57.0,50,0,7,1,1,0,ENERGY_DEPLETED
9192,0.5634,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
9193,0.5634,-58.0,50,0,5,2,1,0,ENERGY_DEPLETED
9194,0.5634,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9195,0.5633,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9196,0.5633,-76.0,50,0,14,0,1,0,ENERGY_DEPLETED
9197,0.5633,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9198,0.5632,-60.0,50,0,9,0,1,0,ENERGY_DEPLETED
9199,0.5632,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9200,0.5632,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9201,0.5631,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
9202,0.5631,-28.0,50,0,2,0,1,0,ENERGY_DEPLETED
9203,0.5631,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
9204,0.563,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9205,0.563,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED
9206,0.563,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9207,0.5629,-61.0,50,0,8,0,1,0,ENERGY_DEPLETED
9208,0.5629,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
9209,0.5628,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9210,0.5628,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9211,0.5628,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9212,0.5627,-94.0,50,0,5,0,0,0,ENERGY_DEPLETED
9213,0.5627,-49.0,50,0,5,1,1,0,ENERGY_DEPLETED
9214,0.5627,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9215,0.5626,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
9216,0.5626,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9217,0.5626,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9218,0.5625,-68.0,50,0,11,0,1,0,ENERGY_DEPLETED
9219,0.5625,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9220,0.5625,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9221,0.5624,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
9222,0.5624,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9223,0.5624,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9224,0.5623,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9225,0.5623,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9226,0.5623,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
9227,0.5622,-44.0,50,0,5,0,1,0,ENERGY_DEPLETED
9228,0.5622,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9229,0.5621,-53.0,50,0,6,1,1,0,ENERGY_DEPLETED
9230,0.5621,-88.0,50,0,17,0,1,0,ENERGY_DEPLETED
9231,0.5621,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
9232,0.562,-45.0,50,0,4,1,1,0,ENERGY_DEPLETED
9233,0.562,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9234,0.562,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9235,0.5619,-49.0,50,0,5,1,1,0,ENERGY_DEPLETED
9236,0.5619,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
9237,0.5619,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
9238,0.5618,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9239,0.5618,-52.0,50,0,7,0,1,0,ENERGY_DEPLETED
9240,0.5618,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9241,0.5617,-76.0,50,0,14,0,1,0,ENERGY_DEPLETED
9242,0.5617,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9243,0.5617,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9244,0.5616,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9245,0.5616,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9246,0.5616,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9247,0.5615,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9248,0.5615,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9249,0.5614,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9250,0.5614,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9251,0.5614,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9252,0.5613,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9253,0.5613,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9254,0.5613,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9255,0.5612,-53.0,50,0,6,1,1,0,ENERGY_DEPLETED
9256,0.5612,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9257,0.5612,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9258,0.5611,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9259,0.5611,-48.0,50,0,7,0,0,0,ENERGY_DEPLETED
9260,0.5611,-53.0,50,0,6,1,1,0,ENERGY_DEPLETED
9261,0.561,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9262,0.561,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9263,0.561,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9264,0.5609,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9265,0.5609,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
9266,0.5609,-96.0,50,0,19,0,1,0,ENERGY_DEPLETED
9267,0.5608,-64.0,50,0,10,0,1,0,ENERGY_DEPLETED
9268,0.5608,-72.0,50,0,12,0,1,0,ENERGY_DEPLETED
9269,0.5607,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9270,0.5607,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9271,0.5607,-82.0,50,0,3,0,0,0,ENERGY_DEPLETED
9272,0.5606,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9273,0.5606,-49.0,50,0,5,1,1,0,ENERGY_DEPLETED
9274,0.5606,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED
9275,0.5605,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9276,0.5605,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9277,0.5605,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
9278,0.5604,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
9279,0.5604,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9280,0.5604,-74.0,50,0,1,0,0,0,ENERGY_DEPLETED
9281,0.5603,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9282,0.5603,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9283,0.5603,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9284,0.5602,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9285,0.5602,-75.0,50,0,6,3,1,0,ENERGY_DEPLETED
9286,0.5602,-61.0,50,0,8,1,1,0,ENERGY_DEPLETED
9287,0.5601,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9288,0.5601,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
9289,0.56,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9290,0.56,-49.0,50,0,5,1,1,0,ENERGY_DEPLETED
9291,0.56,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9292,0.5599,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9293,0.5599,-56.0,50,0,8,0,1,0,ENERGY_DEPLETED
9294,0.5599,-64.0,50,0,10,0,1,0,ENERGY_DEPLETED
9295,0.5598,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9296,0.5598,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
9297,0.5598,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9298,0.5597,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9299,0.5597,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9300,0.5597,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9301,0.5596,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9302,0.5596,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9303,0.5596,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9304,0.5595,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9305,0.5595,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9306,0.5595,-68.0,50,0,11,0,1,0,ENERGY_DEPLETED
9307,0.5594,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
9308,0.5594,-66.0,50,0,7,2,1,0,ENERGY_DEPLETED
9309,0.5593,-45.0,50,0,4,1,1,0,ENERGY_DEPLETED
9310,0.5593,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9311,0.5593,-72.0,50,0,12,0,1,0,ENERGY_DEPLETED
9312,0.5592,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9313,0.5592,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9314,0.5592,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9315,0.5591,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9316,0.5591,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9317,0.5591,-72.0,50,0,12,0,1,0,ENERGY_DEPLETED
9318,0.559,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9319,0.559,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9320,0.559,-68.0,50,0,11,0,1,0,ENERGY_DEPLETED
9321,0.5589,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9322,0.5589,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9323,0.5589,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
9324,0.5588,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9325,0.5588,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9326,0.5588,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
9327,0.5587,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9328,0.5587,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9329,0.5586,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
9330,0.5586,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9331,0.5586,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9332,0.5585,-50.0,50,0,3,2,1,0,ENERGY_DEPLETED
9333,0.5585,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9334,0.5585,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9335,0.5584,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9336,0.5584,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9337,0.5584,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9338,0.5583,-76.0,50,0,14,0,1,0,ENERGY_DEPLETED
9339,0.5583,-60.0,50,0,9,0,1,0,ENERGY_DEPLETED
9340,0.5583,-88.0,50,0,17,0,0,0,ENERGY_DEPLETED
9341,0.5582,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9342,0.5582,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9343,0.5582,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9344,0.5581,-107.0,50,0,7,1,0,0,ENERGY_DEPLETED
9345,0.5581,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9346,0.5581,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9347,0.558,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9348,0.558,-76.0,50,0,14,0,1,0,ENERGY_DEPLETED
9349,0.558,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9350,0.5579,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9351,0.5579,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9352,0.5578,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9353,0.5578,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9354,0.5578,-44.0,50,0,5,0,1,0,ENERGY_DEPLETED
9355,0.5577,-86.0,50,0,4,0,0,0,ENERGY_DEPLETED
9356,0.5577,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9357,0.5577,-58.0,50,0,5,1,1,0,ENERGY_DEPLETED
9358,0.5576,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9359,0.5576,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9360,0.5576,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9361,0.5575,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9362,0.5575,-48.0,50,0,7,0,0,0,ENERGY_DEPLETED
9363,0.5575,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9364,0.5574,-41.0,50,0,3,1,1,0,ENERGY_DEPLETED
9365,0.5574,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9366,0.5574,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9367,0.5573,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9368,0.5573,-87.0,50,0,10,3,1,0,ENERGY_DEPLETED
9369,0.5573,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9370,0.5572,-64.0,50,0,10,0,1,0,ENERGY_DEPLETED
9371,0.5572,-72.0,50,0,12,0,1,0,ENERGY_DEPLETED
9372,0.5572,-57.0,50,0,7,1,1,0,ENERGY_DEPLETED
9373,0.5571,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9374,0.5571,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
9375,0.557,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9376,0.557,-76.0,50,0,13,0,1,0,ENERGY_DEPLETED
9377,0.557,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9378,0.5569,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9379,0.5569,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9380,0.5569,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9381,0.5568,-56.0,50,0,9,0,0,0,ENERGY_DEPLETED
9382,0.5568,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9383,0.5568,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9384,0.5567,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9385,0.5567,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
9386,0.5567,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9387,0.5566,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9388,0.5566,-48.0,50,0,6,0,1,0,ENERGY_DEPLETED
9389,0.5566,-56.0,50,0,8,0,1,0,ENERGY_DEPLETED
9390,0.5565,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9391,0.5565,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9392,0.5565,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9393,0.5564,-88.0,50,0,17,0,1,0,ENERGY_DEPLETED
9394,0.5564,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9395,0.5564,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
9396,0.5563,-53.0,50,0,6,1,1,0,ENERGY_DEPLETED
9397,0.5563,-84.0,50,0,15,0,1,0,ENERGY_DEPLETED
9398,0.5562,-48.0,50,0,7,0,0,0,ENERGY_DEPLETED
9399,0.5562,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
9400,0.5562,-61.0,50,0,8,0,1,0,ENERGY_DEPLETED
9401,0.5561,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9402,0.5561,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
9403,0.5561,-92.0,50,0,9,3,1,0,ENERGY_DEPLETED
9404,0.556,-164.0,50,0,19,1,0,0,ENERGY_DEPLETED
9405,0.556,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9406,0.556,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
9407,0.5559,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9408,0.5559,-64.0,50,0,11,0,0,0,ENERGY_DEPLETED
9409,0.5559,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9410,0.5558,-88.0,50,0,8,3,1,0,ENERGY_DEPLETED
9411,0.5558,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9412,0.5558,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
9413,0.5557,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9414,0.5557,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9415,0.5557,-90.0,50,0,4,0,0,0,ENERGY_DEPLETED
9416,0.5556,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9417,0.5556,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9418,0.5556,-61.0,50,0,8,0,1,0,ENERGY_DEPLETED
9419,0.5555,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9420,0.5555,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9421,0.5555,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9422,0.5554,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9423,0.5554,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9424,0.5553,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9425,0.5553,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9426,0.5553,-62.0,50,0,5,2,1,0,ENERGY_DEPLETED
9427,0.5552,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
9428,0.5552,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9429,0.5552,-28.0,50,0,2,0,1,0,ENERGY_DEPLETED
9430,0.5551,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9431,0.5551,-48.0,50,0,6,0,1,0,ENERGY_DEPLETED
9432,0.5551,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9433,0.555,-52.0,50,0,7,0,1,0,ENERGY_DEPLETED
9434,0.555,-53.0,50,0,6,1,1,0,ENERGY_DEPLETED
9435,0.555,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9436,0.5549,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9437,0.5549,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9438,0.5549,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9439,0.5548,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9440,0.5548,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9441,0.5548,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9442,0.5547,-64.0,50,0,10,0,1,0,ENERGY_DEPLETED
9443,0.5547,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9444,0.5547,-91.0,50,0,11,3,1,0,ENERGY_DEPLETED
9445,0.5546,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
9446,0.5546,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9447,0.5546,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9448,0.5545,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9449,0.5545,-64.0,50,0,10,0,1,0,ENERGY_DEPLETED
9450,0.5544,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9451,0.5544,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9452,0.5544,-80.0,50,0,15,0,1,0,ENERGY_DEPLETED
9453,0.5543,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
9454,0.5543,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
9455,0.5543,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9456,0.5542,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9457,0.5542,-77.0,50,0,12,1,1,0,ENERGY_DEPLETED
9458,0.5542,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
9459,0.5541,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9460,0.5541,-60.0,50,0,9,0,1,0,ENERGY_DEPLETED
9461,0.5541,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9462,0.554,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9463,0.554,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9464,0.554,-28.0,50,0,2,0,1,0,ENERGY_DEPLETED
9465,0.5539,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
9466,0.5539,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9467,0.5539,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9468,0.5538,-60.0,50,0,9,0,1,0,ENERGY_DEPLETED
9469,0.5538,-52.0,50,0,7,0,1,0,ENERGY_DEPLETED
9470,0.5538,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
9471,0.5537,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9472,0.5537,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9473,0.5537,-83.0,50,0,9,3,1,0,ENERGY_DEPLETED
9474,0.5536,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9475,0.5536,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
9476,0.5535,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
9477,0.5535,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9478,0.5535,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9479,0.5534,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9480,0.5534,-61.0,50,0,8,1,1,0,ENERGY_DEPLETED
9481,0.5534,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9482,0.5533,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9483,0.5533,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9484,0.5533,-53.0,50,0,6,1,1,0,ENERGY_DEPLETED
9485,0.5532,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9486,0.5532,-61.0,50,0,8,1,1,0,ENERGY_DEPLETED
9487,0.5532,-72.0,50,0,12,0,1,0,ENERGY_DEPLETED
9488,0.5531,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED
9489,0.5531,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9490,0.5531,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9491,0.553,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
9492,0.553,-52.0,50,0,7,0,1,0,ENERGY_DEPLETED
